FROM	TO	BAYES_FACTOR	POSTERIOR PROBABILITY
UpperSouthEasternAsia	Oceania	362.1909746979323	0.9420064437284746
EasternAfrica	Oceania	1.1972481009089906	0.05095730104062512
WesternAfrica	Oceania	0.8477204256432573	0.036625560122949305
NothernAfrica	Oceania	0.6073450398681738	0.02651557234381365
SouthernAfrica	Oceania	1.1652034693115514	0.04966114876124875
Mombasa	Oceania	0.30298528713834605	0.01340591786097841
Ukunda	Oceania	0.8994404356715606	0.03877346961448728
Msambweni	Oceania	1.105013667116567	0.047216975891567606
Malindi	Oceania	1.2339778838256943	0.05243861793134096
Lamu	Oceania	0.33356717019209464	0.01473910306262267
Wajir	Oceania	1.4661665177420917	0.061696848498315
Mtwapa	Oceania	1.8125450625177881	0.0751768322038292
Voi	Oceania	0.5188107064613545	0.022738214272488243
CentralAfrica	Oceania	1.1716054008956294	0.04992037921712402
SouthAmerica	WesternAsia	0.5032579985857796	0.02207162167166611
UpperSouthEasternAsia	WesternAsia	0.5447790889790464	0.023849201940525127
EasternAfrica	WesternAsia	1.2883644149499258	0.054623560345146836
WesternAfrica	WesternAsia	0.6956909996728922	0.03025589749287116
NothernAfrica	WesternAsia	0.8317162487910913	0.03595896752212717
SouthernAfrica	WesternAsia	1.0496576526662025	0.04495796763322594
Mombasa	WesternAsia	459.0047140285031	0.953671814242862
Ukunda	WesternAsia	0.8797953145350563	0.03795874532459356
Msambweni	WesternAsia	1.3690217357121461	0.0578454245824538
Malindi	WesternAsia	1.2413376253856172	0.05273488130948413
Lamu	WesternAsia	0.9711588348739255	0.041736103395918975
Wajir	WesternAsia	1.3188937707703747	0.05584564677998741
Mtwapa	WesternAsia	1.0995571762204488	0.046994778357960225
Voi	WesternAsia	0.6387567175087687	0.027848757545457913
CentralAfrica	WesternAsia	1.3133371017243523	0.05562344924638003
UpperSouthEasternAsia	SouthAmerica	4.24782299941568	0.16001925711957932
EasternAfrica	SouthAmerica	4.064188130407434	0.15416805540125172
WesternAfrica	SouthAmerica	40.98215993183372	0.6476317446209681
NothernAfrica	SouthAmerica	0.7590875229398162	0.032922267896159686
SouthernAfrica	SouthAmerica	1.3225996700378975	0.055993778469058994
Mombasa	SouthAmerica	0.2809497230362624	0.01244306188201311
Ukunda	SouthAmerica	0.7608535280952445	0.03299633374069548
Msambweni	SouthAmerica	1.077756633045463	0.04610598822353072
Malindi	SouthAmerica	1.2339778838256943	0.05243861793134096
Lamu	SouthAmerica	0.49980472021162964	0.021923489982594527
Wajir	SouthAmerica	1.4652286362082658	0.061659815576047106
Mtwapa	SouthAmerica	1.2385771828777932	0.05262378254268044
Voi	SouthAmerica	0.6352622772110971	0.027700625856386326
CentralAfrica	SouthAmerica	1.1013757237847699	0.04706884420249602
EasternAfrica	UpperSouthEasternAsia	1.1899158991887668	0.05066103766248194
WesternAfrica	UpperSouthEasternAsia	0.6702546679241155	0.029181942747102174
NothernAfrica	UpperSouthEasternAsia	0.8423832397373442	0.036403362589341924
SouthernAfrica	UpperSouthEasternAsia	2.192059130219138	0.08950857312150502
Mombasa	UpperSouthEasternAsia	0.4043917597928643	0.017812835610858054
Ukunda	UpperSouthEasternAsia	0.724704409374961	0.031477983927711735
Msambweni	UpperSouthEasternAsia	2.4751972380797125	0.09991482427878384
Malindi	UpperSouthEasternAsia	1.2754363998055374	0.05410509943339629
Lamu	UpperSouthEasternAsia	2.9446320683750504	0.1166537051438729
Wajir	UpperSouthEasternAsia	1.4924572911631717	0.0627337703218161
Mtwapa	UpperSouthEasternAsia	7.729529951665827	0.2574158426841462
Voi	UpperSouthEasternAsia	2.821420828533545	0.11232085323852906
CentralAfrica	UpperSouthEasternAsia	1.6628683681638232	0.0693996963300374
WesternAfrica	EasternAfrica	5.828883678251109	0.2072362330111469
NothernAfrica	EasternAfrica	0.6702546679241155	0.029181942747102174
SouthernAfrica	EasternAfrica	1.1077428670528293	0.04732807465837129
Mombasa	EasternAfrica	0.32676404601773607	0.014442839684479502
Ukunda	EasternAfrica	0.7308681843833738	0.03173721438358701
Msambweni	EasternAfrica	1.0116956533460841	0.0434025848979743
Malindi	EasternAfrica	2.5354798128730955	0.10209976669258972
Lamu	EasternAfrica	0.31571768840410414	0.013961411694996852
Wajir	EasternAfrica	1.8289690549216377	0.07580639188238344
Mtwapa	EasternAfrica	1.135069917436234	0.048439062326408176
Voi	EasternAfrica	0.41552494015046515	0.018294263600340702
CentralAfrica	EasternAfrica	1.0795717931960591	0.04618005406806651
NothernAfrica	WesternAfrica	0.6300226127512034	0.027478428322778952
SouthernAfrica	WesternAfrica	1.128687899697288	0.0481798318705329
Mombasa	WesternAfrica	0.2547326434501339	0.011295041291708328
Ukunda	WesternAfrica	0.7811820487066845	0.03384809095285709
Msambweni	WesternAfrica	1.1186660352494862	0.04777246972558605
Malindi	WesternAfrica	1.2680553235828718	0.05380883605525312
Lamu	WesternAfrica	0.37532574470895513	0.016553716253749583
Wajir	WesternAfrica	1.1496704521634555	0.04903158908269452
Mtwapa	WesternAfrica	1.3522887864448214	0.05717883198163167
Voi	WesternAfrica	0.44211741022074985	0.019442284190645483
CentralAfrica	WesternAfrica	1.1853355965979864	0.05047587305114246
SouthernAfrica	NothernAfrica	1.0342771958552677	0.0443284079546717
Mombasa	NothernAfrica	6.776900391094798	0.23308521275413843
Ukunda	NothernAfrica	11.084035831915779	0.33203718105395696
Msambweni	NothernAfrica	1.223865750441377	0.0520312557863941
Malindi	NothernAfrica	1.188083563760634	0.05058697181794616
Lamu	NothernAfrica	1.4137589105657744	0.05962300485131282
Wajir	NothernAfrica	1.1899158991887668	0.05066103766248194
Mtwapa	NothernAfrica	0.99997051680701	0.04292115690849165
Voi	NothernAfrica	0.44555323301995725	0.01959041587971707
CentralAfrica	NothernAfrica	1.2045848818566443	0.051253564418768285
Mombasa	SouthernAfrica	0.29620053391729556	0.01310965448283524
Ukunda	SouthernAfrica	0.6685025124178212	0.02910787690256638
Msambweni	SouthernAfrica	1.1068330630159255	0.04729104173610339
Malindi	SouthernAfrica	1.2902124318896175	0.05469762618968263
Lamu	SouthernAfrica	0.3488891686581667	0.015405695663444803
Wajir	SouthernAfrica	1.1496704521634555	0.04903158908269452
Mtwapa	SouthernAfrica	1.0324690624871498	0.04425434211013591
Voi	SouthernAfrica	2804.5074756613512	0.9921119875569381
CentralAfrica	SouthernAfrica	1.255149556271855	0.05329037514350257
Ukunda	Mombasa	1.1505835897223968	0.04906862200496241
Msambweni	Mombasa	1.1496704521634555	0.04903158908269452
Malindi	Mombasa	1.2671330140407828	0.05377180313298523
Lamu	Mombasa	0.5508468858873338	0.0241084323964004
Wajir	Mombasa	1.3022316043443227	0.05517905417916528
Mtwapa	Mombasa	1.1086527418255467	0.047365107580639186
Voi	Mombasa	0.44899009422424185	0.019738547568788654
CentralAfrica	Mombasa	1.3253798578270182	0.05610487723586268
Msambweni	Ukunda	1.0369899214664973	0.04443950672147539
Malindi	Ukunda	1.2763593594463558	0.05414213235566419
Lamu	Ukunda	114.79446024699084	0.8373514053994001
Wajir	Ukunda	1.188999695737155	0.05062400474021405
Mtwapa	Ukunda	1.0144031302827048	0.04351368366477799
Voi	Ukunda	0.39070435754936367	0.017220308854571716
CentralAfrica	Ukunda	2.46704585469653	0.09961856090064067
Malindi	Msambweni	1.277282391362792	0.05417916527793208
Lamu	Msambweni	0.5032579985857796	0.02207162167166611
Wajir	Msambweni	1.382983957958299	0.05840091841647224
Mtwapa	Msambweni	1.0578084595300892	0.045291263933637006
Voi	Msambweni	0.4661899928106748	0.020479206014146576
CentralAfrica	Msambweni	1.0859270742965565	0.04643928452394178
Lamu	Malindi	0.3191154186234322	0.014109543384068437
Wajir	Malindi	1.3244530558479621	0.05606784431359479
Mtwapa	Malindi	1.1688612881993283	0.049809280450320334
Voi	Malindi	0.3667910757595301	0.016183387031070622
CentralAfrica	Malindi	1.1122929484395685	0.04751323926971077
Wajir	Lamu	1.256992371806055	0.053364440988038365
Mtwapa	Lamu	1.1990818666758	0.05103136688516091
Voi	Lamu	0.43181616754960417	0.01899788912343073
CentralAfrica	Lamu	1.1972481009089906	0.05095730104062512
Mtwapa	Wajir	1.1041040752376192	0.047179942969299705
Voi	Wajir	0.40267993144524505	0.01773876976632226
CentralAfrica	Wajir	1.221109404024818	0.051920157019590414
Voi	Mtwapa	1.9504243166975175	0.08043550716587046
CentralAfrica	Mtwapa	1.2985320930552717	0.05503092249009369
CentralAfrica	Voi	1.7913236478878731	0.0743621079139355
